Product ID;Product;Brand;Category;pricing_role_category;URL;Price;Image URL;__rowIndex;__id
740095;Anastasia Brow Powder Auburn;Anastasia Beverly Hills;Makeup;B;https://www.kicks.fi/haku?search-query=740095;;https://images.matas.dk/encode/689304560085_20251023180700.jpg;21067;740095
806329;The Ritual of Sakura Recovery Hand Balm;RITUALS;Skin care;A;https://www.kicks.fi/haku?search-query=806329;;https://images.matas.dk/encode/806329_1_20231023172702.jpg;21068;806329
94127456;Bondi Sands Spf 50+ Everyday Face Mist 60g;Bondi Sands;Skin care;C;https://www.kicks.fi/haku?search-query=94127456;;https://images.matas.dk/encode/94127456_20260602074500.jpg;21069;94127456
791172;MF Miracle Pure Cream Blush 03 Vintage Peony (G);Max Factor;Makeup;C;https://www.kicks.fi/haku?search-query=791172;;https://images.matas.dk/encode/3616303184292_20260202180422.jpg;21070;791172
1020325;Dore & Rose Premium Silk Bonnet Black (W);Dore & Rose;Hair care and styling;C;https://www.kicks.fi/haku?search-query=1020325;;https://images.matas.dk/encode/8721161623700_1_20250922124400.jpg;21071;1020325
1021045;YSL Libre Iintense Edp Refill 100 ml (G);Yves Saint Laurent;Fragrances;B;https://www.kicks.fi/haku?search-query=1021045;;https://images.matas.dk/encode/3614274479720_20260601181913.jpg;21072;1021045
783646;Mario Badescu Cleansing Oil 177 ml;Mario Badescu;Skin care;C;https://www.kicks.fi/haku?search-query=783646;;;21073;783646
773076;Depend Neglefil SalonPro Coarse/Medium;Depend;Makeup;C;https://www.kicks.fi/haku?search-query=773076;;;21074;773076
886320;OR Reinventing The Heel 150 ml;Origins;Personal care;C;https://www.kicks.fi/haku?search-query=886320;;https://images.matas.dk/encode/717334225497_20241126180112.jpg;21075;886320
778028;Anastasia Stick Blush Peach Caramel;Anastasia Beverly Hills;Makeup;C;https://www.kicks.fi/haku?search-query=778028;;;21076;778028
792634;Bondi Sands Bondi Babe Clay Mask 75 ml;Bondi Sands;Skin care;C;https://www.kicks.fi/haku?search-query=792634;;https://images.matas.dk/encode/810020171839_1_20231026131151.jpg;21077;792634
793414;Mario Badescu Gentle Foaming Cleanser 177 ml;Mario Badescu;Skin care;C;https://www.kicks.fi/haku?search-query=793414;;;21078;793414
1010194;FIL UV Cellular-Protect Body Cream SPF 50+ 125 ml;Filorga;Skin care;C;https://www.kicks.fi/haku?search-query=1010194;;https://images.matas.dk/encode/3540550017273_20250214180100.jpg;21079;1010194
836566;MAC Glow Play Blush Pinch Of Marrakesh;MAC;Makeup;C;https://www.kicks.fi/haku?search-query=836566;;https://images.matas.dk/encode/773602686254_20240702173541.jpg;21080;836566
839983;Elf Blush Brush FLP;e.l.f.;Makeup;C;https://www.kicks.fi/haku?search-query=839983;;https://images.matas.dk/encode/609332840119_20241112180000.jpg;21081;839983
1024536;Benefit Goof Proof Brow Powder 03;Benefit Cosmetics;Makeup;B;https://www.kicks.fi/haku?search-query=1024536;;https://images.matas.dk/encode/602004140265_20260430133900.jpg;21082;1024536
1022236;KLAIRS Freshly Juiced Vitamin Essence Toner 180 ml;KLAIRS;Skin care;C;https://www.kicks.fi/haku?search-query=1022236;;https://images.matas.dk/encode/8809572895197-1_20250625180100.jpg;21083;1022236
832004;Xerjoff Erba Pura EDP 100 ml;XERJOFF;Fragrances;C;https://www.kicks.fi/haku?search-query=832004;;https://images.matas.dk/encode/8054320902584_20240117123532.jpg;21084;832004
755178;Dsquared2 Red Wood Women EDT 30ML (W);Dsquared2;Fragrances;C;https://www.kicks.fi/haku?search-query=755178;;https://images.matas.dk/encode/755178_1.jpg;21085;755178
1018490;Kiko Milano Long Lasting Eyeshadow Stick 02;Kiko Milano;Makeup;B;https://www.kicks.fi/haku?search-query=1018490;;https://images.matas.dk/encode/8059385004310_20250409180300.jpg;21086;1018490
1026383;Too Faced Kissing Jelly Peach Rings 4,5 ml;Too Faced;Makeup;C;https://www.kicks.fi/haku?search-query=1026383;;https://images.matas.dk/encode/651986029600_20250929144700.jpg;21087;1026383
717551;Raw Naturals The Mighty Fluffy Shave Gel 75 ml (W);Raw Naturals;Personal care;C;https://www.kicks.fi/haku?search-query=717551;;https://images.matas.dk/encode/717551_1.jpg;21088;717551
770794;Mario Badescu Facial Spray Aloe Chamomile&Lavender 118ml (W);Mario Badescu;Skin care;C;https://www.kicks.fi/haku?search-query=770794;;;21089;770794
